run_id,node_id,name,step,value,ts
75ff1d3217ee41fabd6b257b49bd0f3e,train,lr,92,0.05704506159687917,2026-08-04T15:28:31.544455Z
75ff1d3217ee41fabd6b257b49bd0f3e,train,lr,93,0.05626666167821525,2026-08-04T15:28:38.051500Z
75ff1d3217ee41fabd6b257b49bd0f3e,train,lr,94,0.05548671555455229,2026-08-04T15:28:44.556188Z
75ff1d3217ee41fabd6b257b49bd0f3e,train,lr,95,0.05470541566592574,2026-08-04T15:28:51.101692Z
75ff1d3217ee41fabd6b257b49bd0f3e,train,lr,96,0.05392295478639227,2026-08-04T15:28:57.610127Z
75ff1d3217ee41fabd6b257b49bd0f3e,train,lr,97,0.05313952597646569,2026-08-04T15:29:04.651894Z
75ff1d3217ee41fabd6b257b49bd0f3e,train,lr,98,0.05235532253548215,2026-08-04T15:29:11.144044Z
75ff1d3217ee41fabd6b257b49bd0f3e,train,lr,99,0.05157053795390643,2026-08-04T15:29:18.191493Z
75ff1d3217ee41fabd6b257b49bd0f3e,train,lr,100,0.05078536586559105,2026-08-04T15:29:25.194030Z
75ff1d3217ee41fabd6b257b49bd0f3e,train,lr,101,0.05000000000000001,2026-08-04T15:29:31.742967Z
75ff1d3217ee41fabd6b257b49bd0f3e,train,lr,102,0.049214634134408984,2026-08-04T15:29:38.785219Z
75ff1d3217ee41fabd6b257b49bd0f3e,train,lr,103,0.048429462046093594,2026-08-04T15:29:45.281810Z
75ff1d3217ee41fabd6b257b49bd0f3e,train,lr,104,0.04764467746451788,2026-08-04T15:29:52.299638Z
75ff1d3217ee41fabd6b257b49bd0f3e,train,lr,105,0.04686047402353434,2026-08-04T15:29:58.827479Z
75ff1d3217ee41fabd6b257b49bd0f3e,train,lr,106,0.04607704521360777,2026-08-04T15:30:05.832083Z
75ff1d3217ee41fabd6b257b49bd0f3e,train,lr,107,0.045294584334074295,2026-08-04T15:30:12.351001Z
75ff1d3217ee41fabd6b257b49bd0f3e,train,lr,108,0.04451328444544775,2026-08-04T15:30:19.365303Z
75ff1d3217ee41fabd6b257b49bd0f3e,train,lr,109,0.043733338321784804,2026-08-04T15:30:25.861788Z
75ff1d3217ee41fabd6b257b49bd0f3e,train,lr,110,0.04295493840312089,2026-08-04T15:30:32.865563Z
75ff1d3217ee41fabd6b257b49bd0f3e,train,lr,111,0.04217827674798847,2026-08-04T15:30:39.390612Z
75ff1d3217ee41fabd6b257b49bd0f3e,train,lr,112,0.04140354498602953,2026-08-04T15:30:46.400819Z
75ff1d3217ee41fabd6b257b49bd0f3e,train,lr,113,0.040630934270713785,2026-08-04T15:30:52.907004Z
75ff1d3217ee41fabd6b257b49bd0f3e,train,lr,114,0.039860635232174396,2026-08-04T15:30:58.905600Z
75ff1d3217ee41fabd6b257b49bd0f3e,train,lr,115,0.0390928379301729,2026-08-04T15:31:05.460864Z
75ff1d3217ee41fabd6b257b49bd0f3e,train,lr,116,0.03832773180720474,2026-08-04T15:31:11.962985Z
75ff1d3217ee41fabd6b257b49bd0f3e,train,lr,117,0.03756550564175727,2026-08-04T15:31:18.470129Z
75ff1d3217ee41fabd6b257b49bd0f3e,train,lr,118,0.03680634750173137,2026-08-04T15:31:24.519677Z
75ff1d3217ee41fabd6b257b49bd0f3e,train,lr,119,0.03605044469803855,2026-08-04T15:31:31.028017Z
75ff1d3217ee41fabd6b257b49bd0f3e,train,lr,120,0.03529798373838482,2026-08-04T15:31:37.538740Z
75ff1d3217ee41fabd6b257b49bd0f3e,train,lr,121,0.034549150281252654,2026-08-04T15:31:43.544554Z
75ff1d3217ee41fabd6b257b49bd0f3e,train,lr,122,0.03380412909009253,2026-08-04T15:31:50.077245Z
75ff1d3217ee41fabd6b257b49bd0f3e,train,lr,123,0.03306310398773544,2026-08-04T15:31:56.581072Z
